향수ID,향수명,브랜드명,노트명,구분
59532,Acqua di Giò Profondo,Giorgio Armani,아쿠오존,top
59532,Acqua di Giò Profondo,Giorgio Armani,베르가못,top
59532,Acqua di Giò Profondo,Giorgio Armani,그린 만다린,top
59532,Acqua di Giò Profondo,Giorgio Armani,로즈마리,mid
59532,Acqua di Giò Profondo,Giorgio Armani,라벤더,mid
59532,Acqua di Giò Profondo,Giorgio Armani,사이프러스,mid
59532,Acqua di Giò Profondo,Giorgio Armani,마스틱 / 렌티스크,mid
59532,Acqua di Giò Profondo,Giorgio Armani,미네랄 노트,base
59532,Acqua di Giò Profondo,Giorgio Armani,머스크,base
59532,Acqua di Giò Profondo,Giorgio Armani,패출리,base
59532,Acqua di Giò Profondo,Giorgio Armani,앰버,base
8442,Acqua di Gioia,Giorgio Armani,아말피 레몬,top
8442,Acqua di Gioia,Giorgio Armani,민트,top
8442,Acqua di Gioia,Giorgio Armani,물 재스민,mid
8442,Acqua di Gioia,Giorgio Armani,버지니아 시더,base
8442,Acqua di Gioia,Giorgio Armani,흑설탕,base
8442,Acqua di Gioia,Giorgio Armani,프랑스 라브다넘,base
62036,My Way,Giorgio Armani,오렌지 꽃,top
62036,My Way,Giorgio Armani,베르가못,top
62036,My Way,Giorgio Armani,튜베로즈,mid
62036,My Way,Giorgio Armani,인디안 재스민,mid
62036,My Way,Giorgio Armani,마다가스카르 바닐라,base
62036,My Way,Giorgio Armani,화이트 머스크,base
62036,My Way,Giorgio Armani,버지니아 시더,base
64501,Emporio Armani Stronger With You Absolutely,Giorgio Armani,럼,top
64501,Emporio Armani Stronger With You Absolutely,Giorgio Armani,엘레미,top
64501,Emporio Armani Stronger With You Absolutely,Giorgio Armani,베르가못,top
64501,Emporio Armani Stronger With You Absolutely,Giorgio Armani,라벤더,mid
64501,Emporio Armani Stronger With You Absolutely,Giorgio Armani,다바나,mid
64501,Emporio Armani Stronger With You Absolutely,Giorgio Armani,마다가스카르 바닐라,base
64501,Emporio Armani Stronger With You Absolutely,Giorgio Armani,밤,base
64501,Emporio Armani Stronger With You Absolutely,Giorgio Armani,시더,base
64501,Emporio Armani Stronger With You Absolutely,Giorgio Armani,패출리,base
413,Armani Code for Women,Giorgio Armani,이탈리안 오렌지,top
413,Armani Code for Women,Giorgio Armani,재스민,top
413,Armani Code for Women,Giorgio Armani,비터 오렌지,top
413,Armani Code for Women,Giorgio Armani,재스민,mid
413,Armani Code for Women,Giorgio Armani,오렌지 꽃,mid
413,Armani Code for Women,Giorgio Armani,생강,mid
413,Armani Code for Women,Giorgio Armani,꿀,base
413,Armani Code for Women,Giorgio Armani,바닐라,base
413,Armani Code for Women,Giorgio Armani,샌달우드,base
412,Armani Code,Giorgio Armani,레몬,top
412,Armani Code,Giorgio Armani,베르가못,top
412,Armani Code,Giorgio Armani,팔각,mid
412,Armani Code,Giorgio Armani,올리브 꽃,mid
412,Armani Code,Giorgio Armani,과이악 우드,mid
412,Armani Code,Giorgio Armani,레더,base
412,Armani Code,Giorgio Armani,통카빈,base
412,Armani Code,Giorgio Armani,타바코,base
45258,Emporio Armani Stronger With You,Giorgio Armani,밤,top
45258,Emporio Armani Stronger With You,Giorgio Armani,설탕,top
45258,Emporio Armani Stronger With You,Giorgio Armani,세이지,mid
45258,Emporio Armani Stronger With You,Giorgio Armani,라벤더,mid
45258,Emporio Armani Stronger With You,Giorgio Armani,바닐라,base
45258,Emporio Armani Stronger With You,Giorgio Armani,스모크,base
81508,Acqua di Giò Parfum,Giorgio Armani,마린 노트,top
81508,Acqua di Giò Parfum,Giorgio Armani,베르가못,top
81508,Acqua di Giò Parfum,Giorgio Armani,로즈마리,mid
81508,Acqua di Giò Parfum,Giorgio Armani,클라리 세이지,mid
81508,Acqua di Giò Parfum,Giorgio Armani,제라늄,mid
81508,Acqua di Giò Parfum,Giorgio Armani,올리바넘,base
81508,Acqua di Giò Parfum,Giorgio Armani,패출리,base
75126,Armani Code Parfum,Giorgio Armani,베르가못,top
75126,Armani Code Parfum,Giorgio Armani,베르가못 잎,top
75126,Armani Code Parfum,Giorgio Armani,아이리스,mid
75126,Armani Code Parfum,Giorgio Armani,알데하이드,mid
75126,Armani Code Parfum,Giorgio Armani,클라리 세이지,mid
75126,Armani Code Parfum,Giorgio Armani,오리스,mid
75126,Armani Code Parfum,Giorgio Armani,통카빈,base
75126,Armani Code Parfum,Giorgio Armani,시더,base
48002,Sì Passione,Giorgio Armani,배,top
48002,Sì Passione,Giorgio Armani,블랙 커런트,top
48002,Sì Passione,Giorgio Armani,핑크 페퍼,top
48002,Sì Passione,Giorgio Armani,자몽,top
48002,Sì Passione,Giorgio Armani,파인애플,mid
48002,Sì Passione,Giorgio Armani,로즈,mid
48002,Sì Passione,Giorgio Armani,재스민,mid
48002,Sì Passione,Giorgio Armani,헬리오트로프,mid
48002,Sì Passione,Giorgio Armani,바닐라,base
48002,Sì Passione,Giorgio Armani,시더,base
48002,Sì Passione,Giorgio Armani,패출리,base
48002,Sì Passione,Giorgio Armani,앰버우드,base
53106,Armani Code Absolu,Giorgio Armani,그린 만다린,top
53106,Armani Code Absolu,Giorgio Armani,사과,top
53106,Armani Code Absolu,Giorgio Armani,넛멕,mid
53106,Armani Code Absolu,Giorgio Armani,오렌지 꽃,mid
53106,Armani Code Absolu,Giorgio Armani,당근씨,mid
53106,Armani Code Absolu,Giorgio Armani,바닐라,base
53106,Armani Code Absolu,Giorgio Armani,통카빈,base
53106,Armani Code Absolu,Giorgio Armani,스웨이드,base
53106,Armani Code Absolu,Giorgio Armani,우디 노트,base
34761,Armani Code Profumo,Giorgio Armani,카다멈,top
34761,Armani Code Profumo,Giorgio Armani,그린 애플,top
34761,Armani Code Profumo,Giorgio Armani,그린 만다린,top
34761,Armani Code Profumo,Giorgio Armani,넛멕,mid
34761,Armani Code Profumo,Giorgio Armani,라벤더,mid
34761,Armani Code Profumo,Giorgio Armani,오렌지 꽃,mid
34761,Armani Code Profumo,Giorgio Armani,통카빈,base
34761,Armani Code Profumo,Giorgio Armani,앰버,base
34761,Armani Code Profumo,Giorgio Armani,레더,base
53243,Sì Fiori,Giorgio Armani,블랙 커런트,top
53243,Sì Fiori,Giorgio Armani,그린 만다린,top
53243,Sì Fiori,Giorgio Armani,네롤리,mid
53243,Sì Fiori,Giorgio Armani,로즈,mid
53243,Sì Fiori,Giorgio Armani,패출리,mid
53243,Sì Fiori,Giorgio Armani,오크모스,mid
53243,Sì Fiori,Giorgio Armani,바닐라,base
53243,Sì Fiori,Giorgio Armani,화이트 머스크,base
48138,Acqua di Giò Absolu,Giorgio Armani,씨 노트,top
48138,Acqua di Giò Absolu,Giorgio Armani,베르가못,top
48138,Acqua di Giò Absolu,Giorgio Armani,배,top
48138,Acqua di Giò Absolu,Giorgio Armani,사과,top
48138,Acqua di Giò Absolu,Giorgio Armani,자몽,top
48138,Acqua di Giò Absolu,Giorgio Armani,레몬,top
48138,Acqua di Giò Absolu,Giorgio Armani,라벤더,mid
48138,Acqua di Giò Absolu,Giorgio Armani,로즈마리,mid
48138,Acqua di Giò Absolu,Giorgio Armani,제라늄,mid
48138,Acqua di Giò Absolu,Giorgio Armani,우디 노트,base
48138,Acqua di Giò Absolu,Giorgio Armani,통카빈,base
48138,Acqua di Giò Absolu,Giorgio Armani,앰버우드,base
48138,Acqua di Giò Absolu,Giorgio Armani,패출리,base
48138,Acqua di Giò Absolu,Giorgio Armani,라브다넘,base
71606,Acqua di Giò Eau de Parfum,Giorgio Armani,씨 노트,top
71606,Acqua di Giò Eau de Parfum,Giorgio Armani,그린 만다린,top
71606,Acqua di Giò Eau de Parfum,Giorgio Armani,클라리 세이지,mid
71606,Acqua di Giò Eau de Parfum,Giorgio Armani,라벤더,mid
71606,Acqua di Giò Eau de Parfum,Giorgio Armani,제라늄,mid
71606,Acqua di Giò Eau de Parfum,Giorgio Armani,미네랄 노트,base
71606,Acqua di Giò Eau de Parfum,Giorgio Armani,베티버,base
71606,Acqua di Giò Eau de Parfum,Giorgio Armani,패출리,base
34589,Armani Prive Rouge Malachite,Giorgio Armani,튜베로즈,top
34589,Armani Prive Rouge Malachite,Giorgio Armani,핑크 페퍼,top
34589,Armani Prive Rouge Malachite,Giorgio Armani,클라리 세이지,top
34589,Armani Prive Rouge Malachite,Giorgio Armani,튜베로즈,mid
34589,Armani Prive Rouge Malachite,Giorgio Armani,재스민 삼박,mid
34589,Armani Prive Rouge Malachite,Giorgio Armani,일랑일랑,mid
34589,Armani Prive Rouge Malachite,Giorgio Armani,벤조인,mid
34589,Armani Prive Rouge Malachite,Giorgio Armani,캐시머란,mid
34589,Armani Prive Rouge Malachite,Giorgio Armani,오렌지 꽃,mid
34589,Armani Prive Rouge Malachite,Giorgio Armani,튜베로즈,base
34589,Armani Prive Rouge Malachite,Giorgio Armani,앰버,base
411,Acqua di Gio,Giorgio Armani,모란,top
411,Acqua di Gio,Giorgio Armani,머스크 보드카,top
411,Acqua di Gio,Giorgio Armani,파인애플,top
411,Acqua di Gio,Giorgio Armani,레몬,top
411,Acqua di Gio,Giorgio Armani,복숭아,top
411,Acqua di Gio,Giorgio Armani,바나나 잎,top
411,Acqua di Gio,Giorgio Armani,바이올렛,top
411,Acqua di Gio,Giorgio Armani,은방울꽃,mid
411,Acqua di Gio,Giorgio Armani,히아신스,mid
411,Acqua di Gio,Giorgio Armani,릴리,mid
411,Acqua di Gio,Giorgio Armani,재스민,mid
411,Acqua di Gio,Giorgio Armani,프리지아,mid
411,Acqua di Gio,Giorgio Armani,칼론,mid
411,Acqua di Gio,Giorgio Armani,일랑일랑,mid
411,Acqua di Gio,Giorgio Armani,로즈,mid
411,Acqua di Gio,Giorgio Armani,머스크,base
411,Acqua di Gio,Giorgio Armani,시더,base
411,Acqua di Gio,Giorgio Armani,샌달우드,base
411,Acqua di Gio,Giorgio Armani,앰버,base
411,Acqua di Gio,Giorgio Armani,스티락스,base
45257,Emporio Armani Because It’s You,Giorgio Armani,라즈베리,top
45257,Emporio Armani Because It’s You,Giorgio Armani,레몬,top
45257,Emporio Armani Because It’s You,Giorgio Armani,네롤리,top
45257,Emporio Armani Because It’s You,Giorgio Armani,로즈,mid
45257,Emporio Armani Because It’s You,Giorgio Armani,바닐라,base
45257,Emporio Armani Because It’s You,Giorgio Armani,머스크,base
45257,Emporio Armani Because It’s You,Giorgio Armani,앰버우드,base
68596,My Way Intense,Giorgio Armani,오렌지 꽃,top
68596,My Way Intense,Giorgio Armani,비터 오렌지,top
68596,My Way Intense,Giorgio Armani,인디안 튜베로즈,mid
68596,My Way Intense,Giorgio Armani,튜베로즈,mid
68596,My Way Intense,Giorgio Armani,마다가스카르 바닐라,base
68596,My Way Intense,Giorgio Armani,샌달우드,base
59809,Ocean di Gioia,Giorgio Armani,배,top
59809,Ocean di Gioia,Giorgio Armani,그린 노트,top
59809,Ocean di Gioia,Giorgio Armani,시트러스류,top
59809,Ocean di Gioia,Giorgio Armani,물 재스민,mid
59809,Ocean di Gioia,Giorgio Armani,은방울꽃,mid
59809,Ocean di Gioia,Giorgio Armani,소금,mid
59809,Ocean di Gioia,Giorgio Armani,로즈,mid
59809,Ocean di Gioia,Giorgio Armani,머스크,base
59809,Ocean di Gioia,Giorgio Armani,샌달우드,base
100895,Emporio Armani Stronger With You Parfum,Giorgio Armani,핑크 페퍼,top
100895,Emporio Armani Stronger With You Parfum,Giorgio Armani,만다린,top
100895,Emporio Armani Stronger With You Parfum,Giorgio Armani,라벤더,mid
100895,Emporio Armani Stronger With You Parfum,Giorgio Armani,시나몬,mid
100895,Emporio Armani Stronger With You Parfum,Giorgio Armani,세이지,mid
100895,Emporio Armani Stronger With You Parfum,Giorgio Armani,밤,base
100895,Emporio Armani Stronger With You Parfum,Giorgio Armani,바닐라,base
100895,Emporio Armani Stronger With You Parfum,Giorgio Armani,레더,base
13016,Homme Intense 2011,Dior,라벤더,top
13016,Homme Intense 2011,Dior,아이리스,mid
13016,Homme Intense 2011,Dior,암브레트 (머스크 맬로우),mid
13016,Homme Intense 2011,Dior,배,mid
13016,Homme Intense 2011,Dior,버지니아 시더,base
13016,Homme Intense 2011,Dior,베티버,base
31861,Sauvage,Dior,칼라브리아 베르가못,top
31861,Sauvage,Dior,페퍼,top
31861,Sauvage,Dior,쓰촨 페퍼,mid
31861,Sauvage,Dior,라벤더,mid
31861,Sauvage,Dior,핑크 페퍼,mid
31861,Sauvage,Dior,베티버,mid
31861,Sauvage,Dior,패출리,mid
31861,Sauvage,Dior,제라늄,mid
31861,Sauvage,Dior,엘레미,mid
31861,Sauvage,Dior,암브록산,base
31861,Sauvage,Dior,시더,base
31861,Sauvage,Dior,라브다넘,base
219,Hypnotic Poison,Dior,코코넛,top
219,Hypnotic Poison,Dior,자두,top
219,Hypnotic Poison,Dior,살구,top
219,Hypnotic Poison,Dior,브라질 로즈우드,mid
219,Hypnotic Poison,Dior,재스민,mid
219,Hypnotic Poison,Dior,튜베로즈,mid
219,Hypnotic Poison,Dior,캐러웨이,mid
219,Hypnotic Poison,Dior,로즈,mid
219,Hypnotic Poison,Dior,은방울꽃,mid
219,Hypnotic Poison,Dior,바닐라,base
219,Hypnotic Poison,Dior,아몬드,base
219,Hypnotic Poison,Dior,샌달우드,base
219,Hypnotic Poison,Dior,머스크,base
210,J'adore,Dior,배,top
210,J'adore,Dior,멜론,top
210,J'adore,Dior,목련,top
210,J'adore,Dior,복숭아,top
210,J'adore,Dior,만다린 오렌지,top
210,J'adore,Dior,베르가못,top
210,J'adore,Dior,재스민,mid
210,J'adore,Dior,은방울꽃,mid
210,J'adore,Dior,튜베로즈,mid
210,J'adore,Dior,프리지아,mid
210,J'adore,Dior,로즈,mid
210,J'adore,Dior,오키드,mid
210,J'adore,Dior,바이올렛,mid
210,J'adore,Dior,자두,mid
210,J'adore,Dior,머스크,base
210,J'adore,Dior,바닐라,base
210,J'adore,Dior,시더,base
210,J'adore,Dior,블랙베리,base
68415,Sauvage Elixir,Dior,넛멕,top
68415,Sauvage Elixir,Dior,시나몬,top
68415,Sauvage Elixir,Dior,카다멈,top
68415,Sauvage Elixir,Dior,자몽,top
68415,Sauvage Elixir,Dior,라벤더,mid
68415,Sauvage Elixir,Dior,감초,base
68415,Sauvage Elixir,Dior,샌달우드,base
68415,Sauvage Elixir,Dior,앰버,base
68415,Sauvage Elixir,Dior,패출리,base
68415,Sauvage Elixir,Dior,아이티 베티버,base
228,Fahrenheit,Dior,넛멕 꽃,top
228,Fahrenheit,Dior,라벤더,top
228,Fahrenheit,Dior,시더,top
228,Fahrenheit,Dior,만다린 오렌지,top
228,Fahrenheit,Dior,캐모마일,top
228,Fahrenheit,Dior,베르가못,top
228,Fahrenheit,Dior,산사나무,top
228,Fahrenheit,Dior,레몬,top
228,Fahrenheit,Dior,바이올렛 잎,mid
228,Fahrenheit,Dior,넛멕,mid
228,Fahrenheit,Dior,시더,mid
228,Fahrenheit,Dior,샌달우드,mid
228,Fahrenheit,Dior,카네이션,mid
228,Fahrenheit,Dior,인동덩굴,mid
228,Fahrenheit,Dior,재스민,mid
228,Fahrenheit,Dior,은방울꽃,mid
228,Fahrenheit,Dior,레더,base
228,Fahrenheit,Dior,베티버,base
228,Fahrenheit,Dior,머스크,base
228,Fahrenheit,Dior,앰버,base
228,Fahrenheit,Dior,패출리,base
228,Fahrenheit,Dior,통카빈,base
214,Pure Poison,Dior,재스민,top
214,Pure Poison,Dior,오렌지,top
214,Pure Poison,Dior,베르가못,top
214,Pure Poison,Dior,시칠리아 만다린,top
214,Pure Poison,Dior,가드니아,mid
214,Pure Poison,Dior,오렌지 꽃,mid
214,Pure Poison,Dior,샌달우드,base
214,Pure Poison,Dior,화이트 앰버,base
214,Pure Poison,Dior,시더,base
214,Pure Poison,Dior,화이트 머스크,base
48100,Sauvage Eau de Parfum,Dior,베르가못,top
48100,Sauvage Eau de Parfum,Dior,쓰촨 페퍼,mid
48100,Sauvage Eau de Parfum,Dior,라벤더,mid
48100,Sauvage Eau de Parfum,Dior,팔각,mid
48100,Sauvage Eau de Parfum,Dior,넛멕,mid
48100,Sauvage Eau de Parfum,Dior,암브록산,base
48100,Sauvage Eau de Parfum,Dior,바닐라,base
218,Poison,Dior,자두,top
218,Poison,Dior,야생 베리,top
218,Poison,Dior,고수,top
218,Poison,Dior,아니스,top
218,Poison,Dior,브라질 로즈우드,top
218,Poison,Dior,튜베로즈,mid
218,Poison,Dior,인센스,mid
218,Poison,Dior,화이트 허니,mid
218,Poison,Dior,시나몬,mid
218,Poison,Dior,오포포낙스,mid
218,Poison,Dior,카네이션,mid
218,Poison,Dior,재스민,mid
218,Poison,Dior,아프리카 오렌지 꽃,mid
218,Poison,Dior,로즈,mid
218,Poison,Dior,바닐라,base
218,Poison,Dior,앰버,base
218,Poison,Dior,샌달우드,base
218,Poison,Dior,헬리오트로프,base
218,Poison,Dior,머스크,base
218,Poison,Dior,베티버,base
218,Poison,Dior,버지니아 시더,base
27417,Homme Parfum,Dior,투스카니 아이리스,top
27417,Homme Parfum,Dior,이탈리안 오렌지,top
27417,Homme Parfum,Dior,레더,mid
27417,Homme Parfum,Dior,로즈,mid
27417,Homme Parfum,Dior,샌달우드,base
27417,Homme Parfum,Dior,암브레트 (머스크 맬로우),base
27417,Homme Parfum,Dior,침향 (우드),base
27417,Homme Parfum,Dior,시더,base
215,Addict,Dior,블랙베리,top
215,Addict,Dior,만다린 잎,top
215,Addict,Dior,자귀나무 꽃,top
215,Addict,Dior,재스민,mid
215,Addict,Dior,오렌지 꽃,mid
215,Addict,Dior,밤에 피는 세레우스,mid
215,Addict,Dior,로즈,mid
215,Addict,Dior,바닐라,base
215,Addict,Dior,통카빈,base
215,Addict,Dior,마이소르 샌달우드,base
23280,Miss Dior Blooming Bouquet,Dior,시칠리아 만다린,top
23280,Miss Dior Blooming Bouquet,Dior,핑크 모란,mid
23280,Miss Dior Blooming Bouquet,Dior,다마스크 로즈,mid
23280,Miss Dior Blooming Bouquet,Dior,살구,mid
23280,Miss Dior Blooming Bouquet,Dior,복숭아,mid
23280,Miss Dior Blooming Bouquet,Dior,화이트 머스크,base
221,Dune,Dior,브라질 로즈우드,top
221,Dune,Dior,알데하이드,top
221,Dune,Dior,만다린 오렌지,top
221,Dune,Dior,베르가못,top
221,Dune,Dior,모란,top
221,Dune,Dior,릴리,mid
221,Dune,Dior,일랑일랑,mid
221,Dune,Dior,월플라워,mid
221,Dune,Dior,재스민,mid
221,Dune,Dior,로즈,mid
221,Dune,Dior,앰버,base
221,Dune,Dior,샌달우드,base
221,Dune,Dior,벤조인,base
221,Dune,Dior,오크모스,base
221,Dune,Dior,바닐라,base
221,Dune,Dior,패출리,base
221,Dune,Dior,머스크,base
35561,Poison Girl,Dior,비터 오렌지,top
35561,Poison Girl,Dior,레몬,top
35561,Poison Girl,Dior,다마스크 로즈,mid
35561,Poison Girl,Dior,그라스 로즈,mid
35561,Poison Girl,Dior,오렌지 꽃,mid
35561,Poison Girl,Dior,바닐라,base
35561,Poison Girl,Dior,아몬드,base
35561,Poison Girl,Dior,통카빈,base
35561,Poison Girl,Dior,톨루 발삼,base
35561,Poison Girl,Dior,샌달우드,base
35561,Poison Girl,Dior,헬리오트로프,base
35561,Poison Girl,Dior,캐시머란,base
58714,Homme 2020,Dior,베르가못,top
58714,Homme 2020,Dior,핑크 페퍼,top
58714,Homme 2020,Dior,엘레미,top
58714,Homme 2020,Dior,아틀라스 시더,mid
58714,Homme 2020,Dior,캐시미어 우드,mid
58714,Homme 2020,Dior,패출리,mid
58714,Homme 2020,Dior,이소 E 수퍼,base
58714,Homme 2020,Dior,아이티 베티버,base
58714,Homme 2020,Dior,화이트 머스크,base
222,Dolce Vita,Dior,복숭아,top
222,Dolce Vita,Dior,카다멈,top
222,Dolce Vita,Dior,릴리,top
222,Dolce Vita,Dior,자몽,top
222,Dolce Vita,Dior,베르가못,top
222,Dolce Vita,Dior,로즈,top
222,Dolce Vita,Dior,시나몬,mid
222,Dolce Vita,Dior,살구,mid
222,Dolce Vita,Dior,브라질 로즈우드,mid
222,Dolce Vita,Dior,릴리,mid
222,Dolce Vita,Dior,헬리오트로프,mid
222,Dolce Vita,Dior,목련,mid
222,Dolce Vita,Dior,바닐라,base
222,Dolce Vita,Dior,샌달우드,base
222,Dolce Vita,Dior,시더,base
222,Dolce Vita,Dior,코코넛,base
1282,Midnight Poison,Dior,베르가못,top
1282,Midnight Poison,Dior,만다린 오렌지,top
1282,Midnight Poison,Dior,로즈,mid
1282,Midnight Poison,Dior,패출리,base
1282,Midnight Poison,Dior,앰버,base
1282,Midnight Poison,Dior,바닐라,base
68905,Miss Dior Eau de Parfum (2021),Dior,아이리스,top
68905,Miss Dior Eau de Parfum (2021),Dior,모란,top
68905,Miss Dior Eau de Parfum (2021),Dior,은방울꽃,top
68905,Miss Dior Eau de Parfum (2021),Dior,로즈,mid
68905,Miss Dior Eau de Parfum (2021),Dior,살구,mid
68905,Miss Dior Eau de Parfum (2021),Dior,복숭아,mid
68905,Miss Dior Eau de Parfum (2021),Dior,바닐라,base
68905,Miss Dior Eau de Parfum (2021),Dior,머스크,base
68905,Miss Dior Eau de Parfum (2021),Dior,통카빈,base
68905,Miss Dior Eau de Parfum (2021),Dior,샌달우드,base
68905,Miss Dior Eau de Parfum (2021),Dior,벤조인,base
71326,Homme Sport 2021,Dior,레몬,top
71326,Homme Sport 2021,Dior,베르가못,top
71326,Homme Sport 2021,Dior,알데하이드,top
71326,Homme Sport 2021,Dior,엘레미,mid
71326,Homme Sport 2021,Dior,핑크 페퍼,mid
71326,Homme Sport 2021,Dior,우디 노트,base
71326,Homme Sport 2021,Dior,앰버,base
71326,Homme Sport 2021,Dior,올리바넘,base
23099,Fahrenheit Le Parfum,Dior,스웨이드,top
23099,Fahrenheit Le Parfum,Dior,감초,top
23099,Fahrenheit Le Parfum,Dior,시칠리아 만다린,top
23099,Fahrenheit Le Parfum,Dior,바이올렛 잎,mid
